Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
"excellent value for the money, very convenient for a familly 4",it will be nice to have a coffee machine.. we missed the view to the lake,"very convenient .. nice parking.. excellent value for the money ..all amenities you could expect .. 
super clean.. staff friendly and helpful",10.0,March 2024,"April 2, 2024",Chalet,2,Family,8.3,1,0,1,0,1,0,0,0,1,1,0.0005476560488275533
Great for family,"under the bed was dirty and fews of rubbish, there are two sports channels but there wasn’t footy one","good location, friendly staff, great facilities",7.0,May 2023,"May 6, 2023",Two-Bedroom Apartment,2,Family,8.3,0,1,1,0,1,0,0,0,1,0,0.0005457288067697633
Wonderful,"Room could have been cleaner, dirt behind doors, toilet wasn’t great. Kids playground very tired.","Great location and lovely staff. Lodges were great, good space and everything you need. Loved the pools and kids enjoyed the bounce pad.",9.0,April 2022,"April 24, 2022",Deluxe Lodge,2,Family,8.3,0,1,1,0,1,0,0,0,1,0,0.0005457288067697633
Good overnight stay,Bed was a bit lumpy.,Good location. Very friendly staff. Cabin had everything we needed. Free parking space next to cabin. Discount on use of the pools.,8.0,December 2023,"January 2, 2024",Standard Bungalow,1,Couple,8.3,0,1,1,0,1,0,0,0,1,0,0.0005457288067697633
Good,Unisex bathrooms was a real put off.  As a woman l would hate to shower or take my makeup off around men. It wasn't like that in the past. I would have booked with my own bathroom if l knew the changes.,"Friendly atmosphere, close proximity to the Spa and a discounted spa rate is a real bonus.",7.0,December 2021,"December 25, 2021",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,1,1,0,1,0,0,0,1,0,0.0005457288067697633
amazing would definitely be back,I don’t think guests should have to pay extra to use the pool should be Included in room price as you pay decent amount to stay. also would be good if there was a gate on the side for the jump pad so those staying right outside it didn’t have to walk right around the property to get inside. unfortunately a pot I went to use one morning had left over food stuck to the bottom and there was mould on the curtains + ceiling above the shower & side of the wall by the sliding door to the balcony.,"loved that rooms were spacious, the jump pad for kids and the thermal pools. the balcony was good in the cabin we stayed in was closed in so young kids couldn’t run off when sitting outside. the under floor heating was amazing!!",8.0,July 2022,"July 17, 2022",Executive Studio,3,Family,8.3,1,1,1,0,0,0,0,1,0,0,0.0005454276500397371
A spacious comfortable unit for our overnight stay,"Microwave had not been cleaned from previous guests and had crusted food inside - uhghh! Also a few squished mozzie marks on bathroom walls should have been wiped down. Overall room cleanliness was fine though, but let down by these simple oversights.","Spacious unit with good facilities. Underfloor heating in kitchen and bathroom was great, and the room heating was also good keeping it nice on a cold night.",7.0,May 2024,"May 29, 2024",Executive Studio,1,Couple,8.3,1,1,1,0,0,0,0,1,0,0,0.0005454276500397371
Great family resort close to everything.,Couldn't fault a single thing during my stay.,Clean friendly location close to all popular attraction in area,10.0,September 2022,"September 10, 2022",Two-Bedroom Apartment,3,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Exceptional,,"The room had a gorgeous view, and the beds were very comfortable!
The staff were very friendly and helpful.
We enjoyed our stay very much.",10.0,June 2023,"June 7, 2023",Villa,2,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Already planning to stay again next time for a bit longer,just one small thing really not that bad but  the road to the villas could be paved when walking back from the pools( with shoes off) the gravel road is annoying but defiantly not a deal breaker in any way,Great place to stay. friendly staff clean rooms great location had everything we wanted.,8.0,March 2022,"March 22, 2022",Villa,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Very Good,Everything was satisfactory. No complaints!,Cozy room in a cool location. Excellent bathroom area and friendly helpful staff.,8.0,November 2023,"November 29, 2023",Large Standard Cabin with Shared Bathroom,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Wonderful,,Everything the location the room the pools next door. The staff were exceptional so friendly helpful and always with a smile,9.0,November 2022,"November 7, 2022",Studio,2,Couple,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
"Comfortable, clean and ample space for family of 4 in the villa",,"Good location, you need a car to get around as it’s not in the centre but it’s a 5-10min drive to get into town centre. 
The hot pools were great - you have to pay to b use them, not included in the stay. 
The Villa was comfortable and clean and the staff helpful and friendly",8.0,April 2023,"April 1, 2023",Villa,2,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
We had a great family holiday and would definitely stay again,,"Great location, clean and tidy Chalet, easy access to pools, friendly staff",10.0,October 2022,"October 7, 2022",Family Room,4,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Awesome location and great for families,,"Great location. Two bedroom unit was a good size, clean and tidy with well equipped kitchen. Reception staff very helpful and nice to have onsite cafe. Pools were awesome.",10.0,September 2023,"September 18, 2023",Two-Bedroom Apartment,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Very Good,,"Staff at reception and pools were great. Booking was simple and pick up of keys easy.  Great advice from reception staff.  Room was as advertised - clean, well presented and had all the things we needed.  Location was great with pool down the hill.  Great that you had recycling and tips on waste diversion.  Highly recommend.",8.0,February 2022,"February 8, 2022",Studio,1,Couple,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Exceptional,,"The staff was super friendly & helpful! 
We stayed in the Chalet & Superior Studio and both were clean, comfortable & amazing views!!",10.0,November 2023,"November 26, 2023",Chalet,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Perfect place for a relaxing short holiday.,Nothing.,"The cabin was lovely; nice size, layout, comfortable, great little well equipped kitchen. Not too close to any other guests. Glimpses of the lake and mountains beyond were visible from the outdoor deck (obstructed view). The staff were very welcoming and kind, the service provided was exceptional. There's some pretty lighting around the site too. 
Entry fees to the hot pools are discounted for guests ($79 for a 3 day pass - pools only, slides extra $8 pp per day).",9.0,February 2022,"February 20, 2022",Chalet,3,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Wonderful,,"After reading some reviews, we were a bit worried about our stay. 
But we shouldn't have been. It was awesome. Our room was great, with a lovely view of the Lake. Staff were friendly. Pools were nice. We definitely would stay here again. 🙂",9.0,October 2023,"October 22, 2023",Executive Studio,3,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Family Friendly & fun for the kids.,"There was a lack of toiletries. The only thing provided was a combined foam soap which didn’t smell the greatest. 
A larger discount for the pools would of been great. You already pay to stay there, so maybe 1/2 price entry would be adequate.",Family Friendly. The villa was a good size. Lovely views. Hot pools were fun for the kids.,7.0,June 2023,"June 5, 2023",Villa,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
"Lovely views, close to town, clean, warm and comfortable rooms",,"Was very clean, in a great location, and had great service, The rooms were comfortable and nice and warm and included everything that we needed! warm lovely, well-looked-after hot pools. The staff are very friendly.",10.0,August 2023,"September 22, 2023",Deluxe Three-Bedroom Chalet,3,Group,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Lovely accommodation and pools are awesome.,,"Great service, lovely accommodation, very clean and great views of the lake! The hot pools are a few minutes walk from the holiday park and are fantastic. We had a great stay and can only highly recommend.",10.0,October 2023,"October 16, 2023",Standard Bungalow,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Exceptional,,Great location. Friendly staff.  Rooms clean and tidy. All you need for great family friendly vacations.,10.0,August 2022,"August 18, 2022",One-Bedroom Apartment,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Great value for money,Nothing,"Friendly staff, clean great location. Family friendly.",10.0,November 2021,"November 22, 2021",Deluxe Lodge,3,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Wonderful,"A lengthy walk to the hot pools, so couldn't just get changed in your unit and run across, but the pools were very nice, including private thermal pools.
It's a shame we could only see the lake standing up in the doorway...","Great location next door to hot thermal pools, comfy bed, very private and quiet.
Exceptional customer service from one staff member in particular, other staff were professional and helpful too.",9.0,June 2022,"July 7, 2022",Studio,2,Couple,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Recomend staying here,N/a,"Great location, value, clean, friendly staff",10.0,February 2023,"February 6, 2023",Large Standard Cabin with Shared Bathroom,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Nice few days but crap weather.,Being separated. We booked 3 dwellings that were meant to be together but 1 was quite a distance away. Too many people in pools. Not sure about the hygiene in the pools.,The staff were first class. Location was great. Rooms were ideal size wise.,8.0,June 2022,"July 4, 2022",Studio,2,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Very Good,Tv doesn't work properly and remote doesn't work as it should either. Everything else was good.,"Friendly staff , nice location, comfy bed.",8.0,December 2022,"January 11, 2023",One-Bedroom Apartment,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
"Cosy, clean, caring",My chalet didn’t have an oven unfortunately.,"Pleasant and accommodating staff
Extremely Clean and tidy
Brilliant location",10.0,July 2024,"July 25, 2024",Chalet,2,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Beautiful place to stay as a family.,"Only thing i could say is, i think it should be free to swim at the pools if you are staying at the resort, it shouldnt cost extra for pools and hydra slides.","The cleanliness and comfort of the villa, location, hot pools, friendly staff. Beautiful stay. Would come back to stay again!",10.0,May 2022,"May 5, 2022",Villa,3,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Very Good,Nothing else,"Lake Villa. Was very nice, and ours had a great view.
Reception lady polite and helpful. 
Only partial negative, beds were very soft, but that is only a personal preference.
Would return for longer stay.",8.0,April 2023,"April 22, 2023",Villa,1,Group,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Wonderful spot,Not alot it was perfect,"The daily service, bathrooms, the room and location",10.0,March 2024,"April 1, 2024",Large Standard Cabin with Shared Bathroom,2,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Exceptional,,"Lovely location, family friendly. We ordered a cot for our 17 month old baby, and she slept well through the night. Our chalet was clean and tidy. Our family enjoyed the stay. Thank you to the receptionist who was very friendly throughout our stay. Can't wait to come back again.",10.0,April 2024,"April 7, 2024",Chalet,1,Family,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Exceptional,No complaints at all. It was wonderful we didnt want to leave.,"We liked everything the staff were friendly, helpful. The one bedroom apartment was clean and tidy. View was beautiful and nice and quiet. We loved it very much. Next time we will be bringing our children.",10.0,April 2024,"April 15, 2024",One-Bedroom Apartment,2,Couple,8.3,1,0,0,0,1,0,0,0,1,0,0.0005453045128324259
Short stay,"The kitchen, appliances and cupboards in our unit can do with a good deep clean.
Bins, bin lids and sani pods in the bathrooms need a good clean on the outside too.","Our unit and beds were comfortable. 
Lovely warm showers.  
Great pools and private pools.",8.0,February 2024,"February 5, 2024",Quadruple Room with Shared Bathroom,2,Family,8.3,1,1,0,1,0,0,0,0,0,0,0.0005449807230245644
Very Good,Bathroom fittings rusting and looking old. Fitted towel rail would be nice.,"Beds extremely comfortable, large TV and heat pump. Unit very clean and tidy.",8.0,May 2022,"May 9, 2022",Executive Studio,2,Group,8.3,1,1,0,1,0,0,0,0,0,0,0.0005449807230245644
